alpha,loss/actor,loss/alpha,loss/critic1,loss/critic2,rollout_info/num_transitions,rollout_info/reward_mean,timestep,eval/episode_length,eval/episode_length_std,eval/episode_reward,eval/episode_reward_std
0.2009875423312185,4.949914453268056,-12.69816711235047,8.802375428676593,8.793042802810653,250000.0,0.15175222879864764,17000,,,,
0.18350823415815826,1.9632171450182798,-12.123928769111634,10.41088776397704,10.403179640293118,250000.0,0.17886577004922555,18000,,,,
0.1678269601017236,-2.5034565796181556,-11.312360512733436,12.06163048171997,12.060967493057225,250000.0,0.1801823769994056,19000,,,,
0.15366778518259475,-8.130139498949049,-10.655745450019856,14.296263632774352,14.292575975418115,250000.0,0.179419322993488,20000,,,,
0.1408531036823985,-14.900322139739995,-9.596618459224704,17.39588934516905,17.380545905113248,250000.0,0.17909203962123882,21000,,,,
0.1292032742053272,-22.719204444885218,-8.911074206352243,20.96136294269563,20.97098768138889,250000.0,0.1812974439261976,22000,,,,
0.11860496101528396,-31.554486494064328,-8.008935514450066,25.477773760795568,25.502038791656506,250000.0,0.19001741286035834,23000,,,,
0.10936348664015551,-40.51076512908927,-6.555200738191591,30.96264578437801,30.929032562255877,250000.0,0.19199784824026156,24000,,,,
0.1012844942286611,-50.549421695709285,-5.293769908666619,36.7122363109589,36.71734854125976,250000.0,0.20241717454795988,25000,,,,
0.09406068100035206,-60.32182478713993,-4.381910093203182,41.40158320236206,41.33542288589484,250000.0,0.2062923989128246,26000,,,,
0.08839828585088268,-69.19244197845465,-2.4758902091234964,49.80116021156321,49.921646905899124,250000.0,0.19815440138978838,27000,,,,
0.084850506298244,-76.89599150085482,-0.9172509902380402,63.458272937774545,63.46943028068538,250000.0,0.20545082812003593,28000,,,,
0.08475593166798356,-83.08693379974359,0.7583566058911376,73.36471656417844,73.38018687438951,250000.0,0.1970554684784776,29000,,,,
0.09042128568142663,-87.74065434265135,2.28741571128368,86.86045722961408,86.94052484893803,250000.0,0.22191910773555368,30000,,,,
0.10109295812249183,-89.98986417388915,4.026171960517766,101.61406245422363,101.56597124481196,250000.0,0.21287583870342988,31000,,,,
0.11392866332829,-89.34124308776877,5.048602238237857,105.97255836105342,105.82998196411137,250000.0,0.20670541408196944,32000,,,,
0.1278138530030846,-85.23247566223137,5.349628442525866,109.32962166976944,109.27360954666132,250000.0,0.20968365147160925,33000,,,,
0.14189898189902306,-78.42987687683102,5.2038596097230965,111.83346042251578,111.55792563629146,250000.0,0.2196639192701577,34000,,,,
0.15694158586859666,-69.06701939392097,5.097150998711589,111.46921535110484,111.19375770187354,250000.0,0.20886725286609653,35000,,,,
0.17303766505420198,-56.841544216156,4.4451906234025875,109.21579130554193,108.99708961868289,250000.0,0.20933191143174223,36000,,,,
0.1896973995715381,-42.35262808227545,3.8625411198139203,107.43339889526372,107.19569562339784,250000.0,0.19938434973160057,37000,,,,
0.20785812090337294,-28.99075828552242,3.4264587241411206,105.19777021789574,105.05476210403444,250000.0,0.20267140232023356,38000,,,,
0.22755619187653042,-18.048319994449635,2.9858067872524225,102.45742234802248,102.26649772262573,250000.0,0.19727374343546117,39000,,,,
0.2482599960863594,-10.027927883684649,2.373175884544844,93.42777955436699,93.2241516780852,250000.0,0.20486156933700847,40000,,,,
0.26811217087507266,-5.112684755057102,1.713114798903468,87.35465932273878,87.21986309432991,250000.0,0.19967680743655447,41000,,,,
0.2904152275621889,-2.7585823872983473,1.4611919143497945,79.02940299224869,78.93557835197456,250000.0,0.20631094944798084,42000,,,,
0.3135941286981105,-1.6588190707564354,1.0458499987944971,71.76390247344956,71.72522484397894,250000.0,0.1970065510819467,43000,,,,
0.3336371295452113,-2.1557578267008046,0.5970549346320341,63.13521292877213,63.018634422302235,250000.0,0.1987613687380175,44000,,,,
0.3508751892447467,-2.735430956184867,0.33666661326400976,55.64046993255603,55.606936973571734,250000.0,0.192438152404409,45000,,,,
0.3623692502677438,-4.198457913905399,0.13565633368305824,48.71558484363564,48.63530603599546,250000.0,0.19505562835690082,46000,,,,
0.3720402550101268,-6.129197192549708,0.12355764038302029,44.28232924366,44.21023601150518,250000.0,0.19340289825390458,47000,,,,
0.3776597107648849,-9.187620364666001,-0.009616764325648541,43.02201991748815,42.94068712711338,250000.0,0.19823426916781525,48000,,,,
0.3716430457532398,-13.578488152027138,-0.024311569498851725,45.37172340583804,45.28060154533386,250000.0,0.19151226297284255,49000,,,,
0.3736380488872531,-19.116726836204485,-0.0019668325018137246,45.624289113998394,45.48624464607239,250000.0,0.1867375010977199,50000,,,,
0.37450677779316865,-25.319202302932737,0.03393584550265219,50.78986940765371,50.64107268524168,250000.0,0.19024707305987473,51000,,,,
0.37792465791106183,-32.126332965850786,-0.004386607648804764,54.996311220169076,54.92942360496533,250000.0,0.1760227828673624,52000,,,,
0.37369340777397125,-39.03192461013796,-0.05455072865262638,62.01723602104183,61.99720428466798,250000.0,0.18735487037545107,53000,,,,
0.37063737928867296,-45.84790814590447,0.005707066114991986,67.71047541427616,67.54032545852654,250000.0,0.18410737796599697,54000,,,,
0.3710312499403958,-53.60673147964475,0.005955096205696501,75.64094641113275,75.33763829040524,250000.0,0.18110999339831546,55000,,,,
0.37740517786145317,-61.3712212486267,0.11183993043005477,82.25514050674441,82.02880361175559,250000.0,0.17629152048764596,56000,,,,
0.3869566999673848,-68.26774914550799,0.05918359376117578,92.23194878387447,91.93489233016965,250000.0,0.16275488897403462,57000,,,,
0.3801317840218539,-73.93137639617922,-0.14835117321647706,99.34919645690925,99.08950901412962,250000.0,0.17757171237124597,58000,,,,
0.37371165081858543,-79.13302550506587,-0.04126874313503502,106.36814701843248,106.15251466369614,250000.0,0.1672895145174572,59000,,,,
0.37096312409639365,-84.23014614868147,-0.03431504184566442,111.87043780899064,111.63395725250241,250000.0,0.1682724131105821,60000,,,,
0.3647031076848504,-89.84757868957516,-0.062255930377170414,113.25368138504038,112.93848208999619,250000.0,0.17515011876196623,61000,,,,
0.3612399950027471,-95.32385602569575,-0.002239437401294656,118.6003404655457,118.05333299636827,250000.0,0.16443316178549255,62000,,,,
0.3677010678052905,-98.79192031860354,0.1234572698306295,121.07354128646836,120.94033567047136,250000.0,0.16825377199784808,63000,,,,
0.38245845556259106,-102.2304809799195,0.18758660856261827,126.44509258651752,126.08828384399403,250000.0,0.16845647612792955,64000,,,,
0.3983937634229659,-104.7862962951662,0.09646501159109189,130.70132638168295,130.41996834564216,250000.0,0.171591999707229,65000,,,,
0.4083756390810021,-105.1319006118775,0.03633427178673433,136.2971202774046,135.80783552551267,250000.0,0.1647974823319388,66000,,,,
0.41172042369842465,-103.71405944824224,0.015245273990556647,138.62729713821435,137.88255287170418,250000.0,0.16253593224519258,67000,,,,
0.4074489184319968,-100.79606657409673,-0.05333534371294095,135.17347866821257,134.8601791763306,250000.0,0.1617934716218562,68000,,,,
0.4011850459575651,-96.33168923950196,-0.04907856331206863,132.90038738250723,132.4657711448666,250000.0,0.15597884577220275,69000,,,,
0.3946309972107422,-89.70942842864969,-0.03449883766286081,123.40351629257206,123.00092032241821,250000.0,0.16004841614129173,70000,,,,
0.38595042356848724,-81.76417930603021,-0.1145514696612952,117.22383767318716,116.88411920928942,250000.0,0.15545383365792487,71000,,,,
0.3693190519511702,-73.22101600265513,-0.16781631829775864,108.83036124420184,108.51339347457883,250000.0,0.1592165966806863,72000,,,,
0.3508020440042021,-63.660377426147626,-0.2416679629422726,98.07901863479606,97.67143711090081,250000.0,0.15713419606072984,73000,,,,
0.32845969241857514,-52.26711238861093,-0.2535768083687868,84.39212194824219,84.07312065124522,250000.0,0.15866690672351433,74000,,,,
0.3090841264724743,-40.08035324859631,-0.25697786627337255,74.4759420490266,74.21418491363544,250000.0,0.16492911273995128,75000,,,,
0.29390463334321965,-27.885443075180046,-0.22806481814756993,64.09742559051506,63.88417519187936,250000.0,0.1562410037713329,76000,,,,
0.27927728635072707,-15.023823432922349,-0.2578425141759217,53.50165797424321,53.478823518753124,250000.0,0.15432129455045931,77000,,,,
0.26545549765229237,-3.068575552210226,-0.18397326773405095,45.75902376365654,45.589034229278575,250000.0,0.16089344893612995,78000,,,,
0.2581517470777036,7.559357304364451,-0.11856494663283218,36.70593469333656,36.66748793983462,250000.0,0.16020465593934013,79000,,,,
0.24945740908384315,16.847059678077695,-0.17537221738323563,31.673851737022378,31.601986703872765,250000.0,0.16015400519136946,80000,,,,
0.2456884136199951,24.18002968788144,0.0028080047797411434,27.722692049026474,27.591445523261964,250000.0,0.1565984720981992,81000,,,,
0.24434804499149343,29.02920496368408,-0.05167286125943072,24.730183319091722,24.59919674873349,250000.0,0.15449182729578043,82000,,,,
0.244590971648693,33.09001395797729,0.06924555169418453,22.780114624977085,22.60400030803685,250000.0,0.15655482017252803,83000,,,,
0.2489750345349309,36.732921792984094,0.05352648252621286,21.043058070182816,20.86203760147099,250000.0,0.15326558187008102,84000,,,,
0.2518154084682465,41.0978215103149,0.055397544097155325,18.729971085548378,18.603681041717522,250000.0,0.1524806503088952,85000,,,,
0.25458809658884995,46.209754512786766,0.027820773165673097,18.637043919563283,18.535835885047877,250000.0,0.15189458376950893,86000,,,,
0.25250548283755747,52.07120295715331,-0.08817342993058253,17.479529350280757,17.40552039146424,250000.0,0.1531650880635168,87000,,,,
0.24561209484934857,58.458978130340554,-0.08066130217723555,19.02293813037874,18.959319654464664,250000.0,0.1534979498874047,88000,,,,
0.24675039564073095,65.80311338043218,0.08210172207839797,18.8038593816757,18.714976308822596,250000.0,0.15295987317257434,89000,,,,
0.24986534696817392,74.37596263885484,0.01726109236292538,21.49335081195832,21.402545141220077,250000.0,0.15327111858931097,90000,,,,
0.24564886552095422,83.63447979736344,-0.11319650251604585,19.63165636730197,19.56487838363647,250000.0,0.15201358610653068,91000,,,,
0.24387667229771587,93.80245793151852,0.028564334362745362,19.623311180114733,19.557232693672237,250000.0,0.15022807744263705,92000,,,,
0.24239973253011687,105.09452233123775,-0.006378006638959071,21.845344447135954,21.74177471828458,250000.0,0.14764471132041684,93000,,,,
0.24433346047997476,117.20938032531758,0.028821358989924165,23.875713059425387,23.766532762527444,250000.0,0.1455531815846097,94000,,,,
0.24507716089487047,129.78443893432626,-0.052183223228901565,28.76991288185124,28.617756318092297,250000.0,0.1469229442759681,95000,,,,
0.23804873377084698,143.70891078186014,-0.15004900557547815,38.58609114646919,38.359047504424986,250000.0,0.1432392568435259,96000,,,,
0.2269875592589382,158.97099388122587,-0.14921782512217735,47.59888418388378,47.503763769149785,250000.0,0.14431053833868895,97000,,,,
0.2188933809548613,175.96566049194357,-0.16895342771709002,55.75661620140063,55.41531296539287,250000.0,0.14318304228538303,98000,,,,
0.20936229744553597,194.7784805603027,-0.1991255591362716,68.58556343841553,68.47149851417525,250000.0,0.1432809065891071,99000,,,,
0.19719062732160114,215.2475011291504,-0.3058036928456278,87.86673927688575,87.58331335258487,250000.0,0.14203211879404526,100000,40.0,0.0,0.0,0.0
